,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59
9027168,0.01,0.01,0.01,0.01,1244.01,0.00999999999999,0.00999999999999,225.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,2628.01,0.01,0.01,92.01,0.01,0.01,0.01,0.01,173.01,0.00999999999999,0.00999999999999,0.01,0.01,306.01,15.01,0.00999999999999,1221.01,0.00999999999999,746.01,0.01,0.01,0.01,0.01,4.01,0.00999999999999,26.01,0.01,0.01,233.01,0.00999999999999,0.00999999999999,315.01,0.01,0.01,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.00999999999999,0.00999999999999,16786.01,0.01,0.01,1.01,0.01,1915.01,0.01
10944097,0.01,0.01,0.01,0.01,1195.01,100.01,270.01,0.01,0.01,122.01,7032.01,762.01,0.01,0.01,0.00999999999999,0.01,1700.01,0.00999999999999,0.00999999999999,422.01,0.01,1638.01,0.00999999999999,0.00999999999999,0.01,0.01,1003.01,25.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,2465.01,0.01,197.01,28348.01,0.01,0.01,0.01,0.00999999999999,637.01,480.01,0.01,321.01,0.00999999999999,0.01,0.00999999999999,3271.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01
7681312,6385.01,104.01,347.01,0.00999999999999,0.00999999999999,0.00999999999999,72.01,0.00999999999999,0.00999999999999,53.01,0.00999999999999,0.01,0.00999999999999,186.01,4783.01,20615.01,1486.01,172.01,6592.01,0.01,0.01,3713.01,0.00999999999999,0.00999999999999,100.01,0.00999999999999,0.01,3683.01,0.01,0.01,0.00999999999999,0.01,89.01,0.01,0.01,0.0100000000002,2.01,86.01,0.01,12.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,1117.01,0.01,0.01,0.01,0.01,0.00999999999999,106.01,132.01,0.01,605.01,5622.01,0.00999999999999
7374335,0.01,0.01,427.01,1.01,2017.01,1.01,0.01,0.01,0.00999999999999,1588.01,0.01,0.01,0.01,739.01,0.01,0.01,243.01,263.01,0.00999999999999,0.01,0.01,6366.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,15696.01,0.00999999999999,389.01,0.00999999999999,290.01,0.01,0.00999999999999,46.01,0.01,0.01,0.00999999999999,530.01,0.01,429.01,0.00999999999999,0.01,0.00999999999999,0.01,2523.01,56.01,213.01,0.00999999999999,822.01,0.00999999999999,0.01,0.01,139.01,0.00999999999999,0.01,0.01,86.01,72.01,1985.01,0.01
7666383,1079.01,103.01,0.00999999999999,0.00999999999999,0.01,50.01,0.00999999999999,0.01,3349.01,0.00999999999999,0.01,0.01,2.01,12484.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,77.01,91.01,0.01,0.01,3.01,0.00999999999999,0.01,52.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,46.01,0.01,0.01,734.01,0.01,0.01,59.01,0.01,81.01,0.01,0.00999999999999,0.01,0.01,6954.01,0.01,2372.01,0.01,0.01,0.00999999999999,357.01,291.01,0.01,916.01,2513.01,0.01
7652212,0.01,0.01,0.01,121.01,229.01,1.01,0.01,0.00999999999999,0.00999999999999,255.01,0.01,0.01,64.01,4300.01,0.01,0.01,1.01,0.00999999999999,0.01,0.01,0.01,384.01,0.00999999999999,80.01,0.00999999999999,0.00999999999999,424.01,0.00999999999999,0.00999999999999,1709.01,0.00999999999999,3013.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,39.01,62.01,0.00999999999999,0.01,468.01,0.01,0.00999999999999,1772.01,0.01,0.01,0.01,630.01,0.00999999999999,119.01,0.00999999999999,0.01,850.01,0.00999999999999,0.01,148.01,543.01,896.01,25.01
1809553,0.01,0.01,0.01,294.01,0.01,0.01,4416.01,757.01,127.01,367.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,656.01,0.00999999999999,0.01,374.01,4206.01,0.00999999999999,0.01,1084.01,5663.01,550.01,0.00999999999999,0.00999999999999,71.01,0.01,0.01,0.01,9097.01,0.01,0.01,0.01,0.01,0.00999999999999,54.01,0.01,0.00999999999999,0.00999999999999,0.01,7372.01,0.00999999999999,71.01,0.00999999999999,3562.01,5.01,366.01,0.01,3399.01,153.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01
8693127,251.01,0.00999999999999,0.00999999999999,0.01,393.01,0.00999999999999,680.01,0.00999999999999,2411.01,273.01,0.00999999999999,0.00999999999999,0.01,3094.01,0.01,0.01,1023.01,37161.01,0.01,41.01,546.01,3376.01,0.00999999999999,68.01,374.01,0.01,906.01,0.01,54.01,0.00999999999999,1.01,109.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.0100000000002,0.01,236.01,0.01,0.01,1432.01,35.01,31.01,0.00999999999999,2110.01,0.00999999999999,378.01,0.01,417.01,0.01,0.00999999999999,0.01,353.01,0.00999999999999,2310.01,0.01
100220354,0.01,12.01,0.01,0.01,44055.01,610.01,0.01,136.01,0.01,361.01,0.01,27.01,0.01,1578.01,0.01,0.01,2745.01,2.01,0.01,353.01,0.01,22036.01,193.01,606.01,0.00999999999999,2115.01,2228.01,1147.01,224.01,123.01,547.01,99.01,451.01,0.00999999999999,509.01,16937.01,3844.01,85178.01,0.00999999999999,65.01,0.01,2672.01,0.01,0.00999999999999,4251.01,327.01,608.01,0.01,7965.01,1170.01,1135.01,0.00999999999999,299.01,803.01,563.01,1016.01,281.01,22.01,0.01,635.01
8584199,0.0100000000002,0.00999999999999,1984.01,0.00999999999999,0.0100000000002,0.00999999999999,6314.01,0.00999999999999,1194.01,0.01,0.00999999999999,0.01,0.0100000000002,3535.01,0.01,4.01,1572.01,0.00999999999999,0.00999999999999,65.01,139.01,6140.01,0.00999999999999,0.00999999999999,31.01,1488.01,468.01,436.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,16147.01,0.00999999999999,0.01,0.0100000000002,20.01,0.01,0.01,0.00999999999999,0.01,0.0100000000002,949.01,0.00999999999999,112.01,0.00999999999999,22662.01,0.01,3518.01,0.00999999999999,349.01,0.00999999999999,158.01,54.01,0.01,3637.01,0.01,0.00999999999999
8899991,5304.01,0.0100000000002,86.01,0.01,3305.01,2183.01,0.00999999999999,737.01,0.01,186.01,0.01,0.00999999999999,0.01,683.01,0.01,0.0100000000002,5045.01,145.01,227.01,0.01,78.01,7188.01,0.0100000000002,0.00999999999999,0.01,645.01,72.01,1532.01,568.01,0.01,0.00999999999999,0.01,38.01,0.00999999999999,0.00999999999999,85.01,38857.01,176.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,6.01,1315.01,0.01,607.01,2142.01,1555.01,0.01,0.01,0.00999999999999,405.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,7245.01,2.01
11257470,0.00999999999999,321.01,0.00999999999999,21.01,0.00999999999999,1009.01,106.01,1016.01,0.0100000000002,325.01,0.00999999999999,0.00999999999999,195.01,5162.01,16.01,0.00999999999999,828.01,27.01,0.00999999999999,1.01,0.01,276.01,0.00999999999999,0.01,18.01,0.00999999999999,323.01,0.01,3105.01,1593.01,0.00999999999999,1099.01,0.01,26.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,10.01,0.01,0.00999999999999,0.01,0.00999999999999,976.01,0.01,0.00999999999999,0.01,3013.01,0.01,379.01,17.01,0.00999999999999,3594.01,1.01,192.01,0.00999999999999,155.01,2129.01,0.01
2639745,451.01,0.00999999999999,281.01,190.01,440.01,0.01,0.00999999999999,84.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,377.01,0.00999999999999,101.01,0.01,0.01,3229.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,384.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,9906.01,498.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,149.01,0.01,0.01,94.01,781.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,33.01,0.01,0.00999999999999,2003.01,0.01
1285822,341.01,0.00999999999999,869.01,0.00999999999999,368.01,0.01,0.01,0.00999999999999,0.01,33.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,4880.01,0.00999999999999,0.01,0.01,714.01,0.00999999999999,648.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,184.01,0.01,5934.01,7128.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,766.01,0.01,30.01,0.01,331.01,0.01,0.01,34.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,2227.01,0.01
100263834,0.01,0.01,0.00999999999999,17.01,0.01,0.01,184.01,66.01,0.01,0.00999999999999,9991.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,8624.01,0.01,0.01,0.01,0.01,161.01,0.01,0.00999999999999,0.01,1144.01,0.00999999999999,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.01,0.01,1107.01,4189.01,2197.01,0.01,0.0100000000002,22597.01,0.01,0.01,45.01,170.01,0.00999999999999,162.01,0.01,0.01,0.01,0.01,0.0100000000002,2122.01,0.01,0.01,55.01,0.01,0.01,0.00999999999999,0.01
7691234,2325.01,0.01,969.01,0.00999999999999,1928.01,0.00999999999999,0.01,873.01,0.00999999999999,155.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,17.01,501.01,94.01,0.00999999999999,0.0100000000002,12642.01,26.01,0.01,0.00999999999999,0.01,0.01,897.01,0.00999999999999,0.01,0.01,0.01,68.01,0.01,0.01,159.01,21546.01,3720.01,0.01,0.0100000000002,0.01,0.01,0.00999999999999,0.00999999999999,1492.01,0.01,0.00999999999999,29.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,114.01,5831.01,0.01
8642667,1370.01,0.00999999999999,180.01,0.00999999999999,1532.01,0.01,0.01,603.01,0.01,0.0100000000002,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,27.01,0.00999999999999,0.00999999999999,0.0100000000002,12136.01,0.01,0.01,0.00999999999999,0.01,24.01,607.01,0.00999999999999,0.01,0.00999999999999,0.01,1.01,0.01,0.00999999999999,0.00999999999999,18240.01,2588.01,0.01,0.0100000000002,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1385.01,2.01,0.00999999999999,0.00999999999999,2087.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,4360.01,0.01
1878778,204.01,0.00999999999999,0.00999999999999,0.00999999999999,11963.01,25338.01,0.01,4208.01,1168.01,112.01,0.00999999999999,51.01,0.00999999999999,6120.01,0.00999999999999,0.01,1289.01,10194.01,0.01,0.01,0.0100000000002,179.01,0.01,207.01,0.00999999999999,0.00999999999999,245.01,0.01,310.01,375.01,378.01,3182.01,0.01,19.01,0.00999999999999,148.01,303.01,0.0100000000002,887.01,0.01,0.01,423.01,136.01,0.01,0.00999999999999,145.01,0.01,17.01,0.01,0.00999999999999,771.01,0.01,185.01,379.01,12.01,2941.01,345.01,136.01,1200.01,0.00999999999999
1391807,408.01,0.01,0.00999999999999,3.01,0.00999999999999,0.00999999999999,134.01,0.01,4929.01,0.00999999999999,0.01,1.01,0.00999999999999,10722.01,0.00999999999999,15.01,123.01,0.01,0.00999999999999,0.01,0.01,332.01,0.00999999999999,0.00999999999999,51.01,0.00999999999999,0.00999999999999,204.01,0.0100000000002,0.01,0.01,0.00999999999999,0.01,0.01,1305.01,0.01,0.00999999999999,0.01,62.01,0.01,0.01,48.01,0.00999999999999,57.01,90.01,4.01,0.01,0.01,3348.01,0.00999999999999,86.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,98.01,0.01,728.01,2057.01,0.00999999999999
IA638,144.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,335.01,0.00999999999999,558.01,0.00999999999999,1642.01,0.00999999999999,0.00999999999999,914.01,0.00999999999999,0.00999999999999,3745.01,0.01,0.01,0.00999999999999,12.01,0.00999999999999,0.00999999999999,0.01,25.01,0.01,0.01,0.00999999999999,14.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,19.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,3766.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,1433.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01
1999361,0.00999999999999,0.01,0.01,0.00999999999999,5623.01,178.01,0.00999999999999,626.01,0.01,326.01,0.01,0.01,0.01,7336.01,0.01,0.01,150.01,18.01,0.01,0.00999999999999,10.01,0.00999999999999,0.00999999999999,4380.01,0.01,0.00999999999999,2567.01,0.01,0.0100000000002,0.00999999999999,2197.01,1284.01,0.00999999999999,0.00999999999999,0.00999999999999,2.01,0.00999999999999,0.0100000000002,0.00999999999999,0.00999999999999,0.01,66.01,80.01,0.01,0.01,743.01,0.01,0.01,266.01,548.01,0.01,0.01,0.00999999999999,0.0100000000002,0.01,0.01,4356.01,98.01,1830.01,0.01
9042950,4219.01,0.00999999999999,0.01,557.01,5495.01,0.0100000000002,263.01,7218.01,0.00999999999999,0.0100000000002,261.01,0.0100000000002,0.00999999999999,2421.01,0.01,0.00999999999999,4053.01,0.00999999999999,319.01,76.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,405.01,0.00999999999999,2545.01,119.01,95.01,0.00999999999999,0.01,0.01,0.00999999999999,0.0100000000002,0.00999999999999,24591.01,1090.01,0.00999999999999,1165.01,359.01,471.01,0.00999999999999,0.00999999999999,3274.01,38.01,1986.01,873.01,4023.01,0.01,0.00999999999999,42.01,2401.01,71.01,0.00999999999999,0.01,36.01,0.0100000000002,5295.01,0.01
9722504,350.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,84.01,0.01,0.01,0.01,0.01,6022.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,196.01,0.01,0.01,0.01,0.01,0.01,96.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,82.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,1260.01,0.01,0.01,0.01,0.01,0.00999999999999,31.01,0.00999999999999,0.01,58.01,3158.01,0.01
8684385,1014.01,0.00999999999999,125.01,0.00999999999999,491.01,0.0100000000002,189.01,0.00999999999999,0.01,1653.01,0.00999999999999,0.01,10.01,903.01,15.01,0.01,90.01,242.01,92.01,0.00999999999999,95.01,5018.01,6.01,0.00999999999999,0.01,120.01,0.00999999999999,261.01,5627.01,8400.01,0.00999999999999,3905.01,0.0100000000002,33.01,78.01,12.01,0.01,0.0100000000002,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,48842.01,0.00999999999999,209.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,8429.01,56.01,0.01,0.01,0.0100000000002,8459.01,0.00999999999999
9728866,0.00999999999999,0.00999999999999,31.01,2.01,153.01,128.01,1.01,0.00999999999999,0.00999999999999,12.01,0.01,25.01,0.01,4068.01,0.01,0.00999999999999,979.01,0.00999999999999,0.01,0.01,0.01,391.01,13.01,0.01,0.00999999999999,0.01,123.01,0.00999999999999,0.0100000000002,61448.01,0.00999999999999,15090.01,0.01,0.01,196.01,0.01,0.01,60.01,391.01,0.0100000000002,0.01,940.01,0.0100000000002,0.01,167.01,0.01,0.00999999999999,0.01,666.01,0.00999999999999,140.01,0.01,207.01,60019.01,90.01,0.01,177.01,970.01,282.01,0.01
Moore,2645.01,5777.01,3233.01,0.0100000000002,0.01,0.01,5826.01,226.01,1249.01,310.01,0.01,0.01,592.01,4050.01,0.0100000000002,574.01,0.0100000000002,376.01,458.01,0.01,1193.01,16267.01,27678.01,0.01,102.01,0.01,0.00999999999999,1222.01,0.01,0.00999999999999,0.01,0.01,533.01,0.00999999999999,17942.01,0.01,0.01,294.01,0.00999999999999,436.01,0.01,43.01,0.01,0.0100000000002,899.01,0.01,0.01,0.01,22216.01,0.01,220.01,0.01,0.01,254.01,1696.01,410.01,0.01,24175.01,11456.01,0.00999999999999
8668758,0.01,193.01,7210.01,118.01,0.01,217.01,8382.01,0.00999999999999,4252.01,472.01,0.01,0.01,327.01,15878.01,0.01,6485.01,1258.01,0.00999999999999,3278.01,0.01,0.01,24775.01,15.01,0.01,0.01,10368.01,262.01,134.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.0100000000002,478.01,170.01,262.01,0.01,384.01,592.01,480.01,0.01,961.01,0.0100000000002,117.01,5253.01,0.00999999999999,449.01,0.00999999999999,26836.01,0.01,45.01,0.00999999999999,367.01,64.01,512.01,1878.01,0.00999999999999,82637.01,0.01,0.01
8642058,1436.01,0.00999999999999,151.01,0.01,4204.01,0.01,0.00999999999999,0.00999999999999,77.01,0.00999999999999,0.01,0.01,0.00999999999999,1194.01,0.00999999999999,0.00999999999999,0.01,66.01,129.01,0.01,0.0100000000002,5986.01,0.00999999999999,54.01,0.00999999999999,0.01,0.01,616.01,0.00999999999999,436.01,80.01,39.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,731.01,37.01,0.00999999999999,429.01,0.01,0.01,0.01,0.00999999999999,2226.01,0.01,212.01,12986.01,2179.01,0.01,54.01,0.00999999999999,450.01,1919.01,0.00999999999999,0.00999999999999,0.01,0.01,2642.01,0.00999999999999
1249739,644.01,0.00999999999999,0.01,0.00999999999999,4216.01,0.0100000000002,0.01,174.01,0.01,0.0100000000002,0.01,50.01,0.00999999999999,588.01,0.01,0.01,324.01,0.00999999999999,0.01,401.01,0.01,3713.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,497.01,475.01,1.01,0.00999999999999,0.01,48.01,0.00999999999999,96.01,0.00999999999999,919.01,0.0100000000002,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,3240.01,0.01,2139.01,14779.01,3120.01,0.01,73.01,69.01,4121.01,2499.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,477.01
1587643,124.01,0.01,0.00999999999999,0.01,448.01,0.00999999999999,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.01,0.00999999999999,12087.01,0.00999999999999,0.00999999999999,251.01,0.00999999999999,0.01,0.00999999999999,0.01,161.01,0.01,0.00999999999999,0.01,0.01,0.01,23.01,0.00999999999999,883.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,122.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.0100000000002,0.01,225.01,0.01,0.01,28494.01,1.01,46.01,0.01,0.00999999999999,5833.01,0.01
10599900,26.01,0.01,0.01,0.01,355.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,13739.01,0.01,0.01,62.01,0.00999999999999,0.00999999999999,0.01,20.01,104.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,1253.01,0.01,62.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,154.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.010000000002,0.01,131.01,0.00999999999999,0.01,28543.01,0.00999999999999,42.01,0.01,0.01,5622.01,0.00999999999999
8622214,0.01,0.01,124.01,0.00999999999999,693.01,0.00999999999999,0.00999999999999,745.01,278.01,315.01,0.01,0.01,0.01,15376.01,0.00999999999999,37.01,725.01,0.01,0.01,0.01,0.01,614.01,0.00999999999999,0.01,0.01,0.01,594.01,0.00999999999999,66.01,493.01,0.00999999999999,1038.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,41.01,0.00999999999999,0.01,13188.01,0.00999999999999,0.00999999999999,1444.01,0.01,0.00999999999999,0.01,734.01,0.00999999999999,581.01,0.00999999999999,0.01,98.01,104.01,114.01,1689.01,39.01,2498.01,761.01
IA650,0.01,0.01,0.00999999999999,0.00999999999999,716.01,0.00999999999999,0.00999999999999,0.01,0.01,241.01,0.01,0.01,0.01,2884.01,0.01,0.00999999999999,14.01,0.01,0.00999999999999,0.01,0.01,587.01,0.01,414.01,0.01,0.00999999999999,7841.01,1.01,201.01,441.01,264.01,413.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.01,128.01,0.01,0.01,0.01,0.01,12.01,0.00999999999999,0.0100000000002,0.00999999999999,91.01,0.01,0.01,1964.01,0.00999999999999,141.01,2615.01,0.01,2209.01,0.00999999999999
1998152,0.01,0.00999999999999,0.00999999999999,80.01,3676.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,1178.01,43.01,2804.01,0.00999999999999,0.01,212.01,0.00999999999999,0.00999999999999,509.01,0.01,106.01,24.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,80.01,3182.01,0.00999999999999,2001.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,1025.01,364.01,0.01,0.00999999999999,0.01,60.01,0.00999999999999,0.0100000000002,0.01,0.01,158.01,6102.01,3775.01,0.01,0.00999999999999,397.01,382.01,702.01,56.01
8587634,370.01,0.00999999999999,1.01,0.01,0.00999999999999,0.00999999999999,773.01,3904.01,0.01,239.01,49.01,345.01,0.00999999999999,0.00999999999999,62.01,568.01,2937.01,0.00999999999999,486.01,29054.01,0.01,1591.01,0.00999999999999,0.0100000000002,0.00999999999999,1251.01,278.01,770.01,0.0100000000002,0.00999999999999,0.00999999999999,0.01,115.01,0.00999999999999,0.0100000000002,870.01,10.01,1122.01,0.01,0.00999999999999,151.01,0.00999999999999,322.01,0.00999999999999,350.01,162.01,0.0100000000002,0.00999999999999,3035.01,180.01,3535.01,0.0100000000002,2110.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01
7684504,979.01,14.01,4316.01,1094.01,0.01,1445.01,188.01,0.00999999999999,245.01,616.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,123.01,529.01,0.01,0.00999999999999,0.01,0.00999999999999,9879.01,347.01,0.01,0.01,4869.01,1171.01,300.01,7672.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,4396.01,0.01,0.00999999999999,0.01,0.01,529.01,0.01,0.01,0.00999999999999,633.01,374.01,0.01,14962.01,0.01,3252.01,0.01,0.01,16.01,174.01,0.01,4319.01,0.00999999999999,0.01,196.01,1624.01,0.01
9974989,105.01,0.01,0.01,0.01,817.01,0.00999999999999,0.00999999999999,0.01,170.01,0.00999999999999,0.01,0.01,0.01,9575.01,0.01,0.00999999999999,7.01,0.01,0.01,0.01,0.01,154.01,0.01,0.01,0.00999999999999,0.00999999999999,66.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,5456.01,33.01,0.00999999999999,173.01,0.01,0.00999999999999,1.01,0.01,0.01,150.01,0.00999999999999,515.01,545.01,0.00999999999999,61.01,0.01,0.01,2346.01,0.01
165432,0.01,0.0100000000002,0.01,0.00999999999999,0.01,0.01,85004.01,1856.01,685.01,0.0100000000002,229.01,0.01,0.0100000000002,0.01,0.00999999999999,0.01,2887.01,0.0100000000002,0.01,0.00999999999999,62.01,3921.01,0.0100000000002,0.01,313.01,4374.01,189.01,131.01,0.01,0.01,0.01,1.01,0.0100000000002,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,319.01,0.01,0.00999999999999,1511.01,2082.01,0.0100000000002,198.01,0.00999999999999,13817.01,0.01,221.01,0.0100000000002,764.01,0.01,0.01,0.0100000000002,0.01,0.01,0.01,0.01
1039190,0.01,0.01,0.01,0.01,7697.01,0.01,0.01,0.01,0.01,20.01,0.01,11.01,31.01,779.01,0.00999999999999,0.01,540.01,0.01,0.01,0.01,0.01,121.01,0.01,0.01,0.01,0.01,0.01,0.01,20.01,107.01,0.01,107.01,0.00999999999999,0.01,8.01,0.01,0.01,0.00999999999999,0.01,1312.01,0.01,180.01,0.00999999999999,0.01,382.01,0.00999999999999,150.01,0.01,0.0100000000002,0.01,0.01,52.01,0.01,0.01,0.01,45.01,0.00999999999999,0.00999999999999,76.01,16206.01
1285952,0.00999999999999,0.01,0.00999999999999,0.01,687.01,0.01,0.00999999999999,726.01,0.00999999999999,0.00999999999999,55.01,0.00999999999999,0.01,430.01,0.01,0.01,1090.01,0.00999999999999,0.00999999999999,553.01,0.01,0.0100000000002,0.01,227.01,0.01,102.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,36.01,5299.01,0.00999999999999,0.00999999999999,29.01,1796.01,76.01,0.01,921.01,42.01,0.00999999999999,0.01,0.00999999999999,245.01,128.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,209.01,0.01
