,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
8621853,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,217.01,0.01,2652.01,0.01,0.01,81.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,67.01,644.01,2302.01,0.01,0.00999999999999,0.00999999999999,0.01,766.01,0.0100000000002,0.01,15592.01,0.01,0.01,85.01,0.01,0.01,0.00999999999999,0.01,2744.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,558.01,758.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,502.01,546.01,0.01,0.01,0.01,0.01
11530999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,275.01,0.01,0.01,0.00999999999999,0.01,0.0100000000002,0.01,0.01,5015.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,407.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,7308.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,964.01,2066.01,2557.01,0.01,0.01,50957.01,0.01,0.00999999999999,0.01,0.01,10061.01,0.01,0.01,0.00999999999999,0.0100000000002,2289.01,0.01,101.01,0.0100000000002,861.01,1943.01,8077.01,0.00999999999999,0.01,716.01,997.01,0.01,2230.01,0.01,0.01,14532.01,0.01,1629.01,0.01,0.01,0.01,0.01,244.01,539.01,0.00999999999999,0.01,0.01,0.00999999999999
8596560,77.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,1888.01,447.01,0.00999999999999,111.01,0.01,256.01,576.01,0.01,1344.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,2034.01,16.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,83.01,0.01,778.01,170.01,0.00999999999999,0.0100000000002,0.01,331.01,233.01,0.00999999999999,331.01,0.00999999999999,0.00999999999999,0.01,132.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,13314.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,647.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,1542.01,0.00999999999999,0.01,476.01,0.00999999999999,1.01,0.01,103.01,0.00999999999999,1497.01,0.00999999999999,0.01,0.0100000000002
9597566,0.01,0.00999999999999,0.00999999999999,0.01,0.01,5246.01,0.00999999999999,0.00999999999999,0.01,875.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,2513.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,9.01,0.01,0.01,167.01,310.01,0.01,0.01,0.01,56.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,29.01,0.01,190.01,11.01,0.01,0.00999999999999,0.0100000000002,0.01,2528.01,1.01,0.01,0.0100000000002,0.00999999999999,0.00999999999999,0.01,0.00999999999999,202.01,6095.01,121.01,1039.01,0.01,0.00999999999999,4.01,28.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,230.01,114.01,0.01,0.01,0.01,0.00999999999999
9675719,0.0100000000002,0.0100000000002,0.01,1476.01,503.01,128.01,0.00999999999999,0.01,16568.01,4270.01,0.01,5447.01,0.0100000000002,301.01,14290.01,0.00999999999999,15858.01,0.01,751.01,230.01,0.01,2251.01,138179.01,936.01,0.00999999999999,0.01,0.00999999999999,0.01,170.01,2511.01,391.01,0.01,646.01,0.01,1471.01,181.01,1624.01,451.01,0.0100000000002,3253.01,111.01,115.01,0.01,0.01,35703.01,1072.01,0.0100000000002,5960.01,88.01,0.01,0.00999999999999,1306.01,0.01,0.01,500.01,0.01,1577.01,142.01,10217.01,639.01,0.0100000000002,314.01,815.01,0.01,4913.01,4134.01,0.01,27156.01,4963.01,0.00999999999999,2681.01,0.01,69.01,0.0100000000002,3689.01,0.01,1886.01,2593.01,0.01,1585.01
8688081,0.01,1.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,1489.01,0.01,867.01,36.01,65.01,1761.01,0.00999999999999,6539.01,1494.01,0.01,0.01,295.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,3350.01,625.01,2859.01,0.01,25417.01,1184.01,0.01,7679.01,0.00999999999999,1707.01,0.01,0.01,0.01,1452.01,0.01,530.01,129.01,0.01,1168.01,0.00999999999999,0.01,2.01,0.01,0.0100000000002,0.00999999999999,0.01,0.00999999999999,230.01,407.01,1043.01,93.01,0.01,328.01,99.01,121.01,0.01,0.01,0.01,0.0100000000002,0.00999999999999,1546.01,0.01,0.00999999999999,0.00999999999999,0.01,1091.01,74.01,14458.01,0.01,82.01,0.00999999999999
10668681,0.00999999999999,73.01,0.01,847.01,415.01,0.01,0.00999999999999,0.00999999999999,63593.01,2187.01,174.01,3672.01,153.01,208.01,9859.01,0.01,0.01,127.01,0.01,117.01,1002.01,1224.01,563.01,0.01,0.00999999999999,786.01,0.01,170.01,15.01,0.01,606.01,0.0100000000002,342.01,0.01,3240.01,53124.01,619.01,0.01,0.01,3738.01,1158.01,0.01,0.00999999999999,0.0100000000002,0.01,0.00999999999999,0.0100000000002,1929.01,0.00999999999999,17.01,196.01,1367.01,0.01,552.01,0.00999999999999,0.00999999999999,0.00999999999999,297.01,2190.01,69.01,0.01,0.01,0.01,0.01,0.01,2366.01,0.01,11321.01,2702.01,0.01,87.01,0.01,0.01,0.01,10279.01,0.01,935.01,569.01,0.00999999999999,0.01
2882149,0.01,0.01,0.00999999999999,0.01,0.01,6.01,0.00999999999999,0.01,0.01,446.01,0.01,125.01,51.01,0.00999999999999,3515.01,0.00999999999999,8231.01,266.01,0.01,0.00999999999999,173.01,172.01,0.01,0.0100000000002,0.01,0.00999999999999,0.00999999999999,0.01,137.01,145.01,0.0100000000002,1.01,112.01,113.01,0.00999999999999,0.01,2450.01,0.01,0.01,3508.01,157.01,0.01,3641.01,2.01,0.01,0.00999999999999,0.00999999999999,4599.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,11758.01,0.01,2219.01,64.01,176.01,5809.01,409.01,2612.01,0.01,7955.01,1216.01,67.01,7638.01,0.01,0.00999999999999,276.01,0.00999999999999,398.01,0.01,0.01,0.01,0.01,0.00999999999999,474.01,229.01,0.01,0.01,655.01
8622078,0.01,0.01,0.00999999999999,862.01,0.01,0.01,0.01,0.01,6695.01,0.00999999999999,0.01,1031.01,0.00999999999999,0.01,3763.01,0.01,1642.01,0.01,0.00999999999999,0.01,0.01,832.01,333.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,965.01,0.01,179.01,334.01,0.00999999999999,1.01,786.01,0.00999999999999,185.01,0.01,0.00999999999999,4421.01,20.01,0.01,0.01,0.01,595.01,0.00999999999999,0.01,119.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,144.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,217.01,0.01,0.00999999999999,1534.01,997.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,521.01,103.01,61.01,0.00999999999999,0.01,0.01
11610918,0.01,0.01,15947.01,0.0100000000002,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,107.01,0.00999999999999,0.01,430.01,0.01,0.0100000000002,18.01,0.01,0.00999999999999,0.01,51.01,0.00999999999999,594.01,0.00999999999999,0.01,0.01,0.01,132.01,431.01,2546.01,0.00999999999999,234.01,10.01,0.00999999999999,0.00999999999999,1686.01,0.0100000000002,0.00999999999999,869.01,65.01,0.01,6.01,0.00999999999999,164.01,493.01,27.01,0.01,61.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,444.01,0.01,0.00999999999999,45.01,2308.01,0.00999999999999,0.01,273.01,0.00999999999999,0.01,498.01,2177.01,0.01,1262.01,10.01,1.01,0.01,0.01,0.01,0.01,177.01,0.00999999999999,220.01,0.01,0.01,0.00999999999999
1270907,88.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,635.01,1.01,247.01,11200.01,1912.01,609.01,0.00999999999999,3469.01,1469.01,0.00999999999999,5734.01,126.01,0.01,0.00999999999999,0.01,113.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,22.01,0.00999999999999,1194.01,457.01,0.01,0.00999999999999,0.00999999999999,13.01,0.00999999999999,0.01,108.01,0.00999999999999,0.01,0.01,646.01,0.01,0.00999999999999,0.00999999999999,451.01,236.01,1786.01,0.01,0.00999999999999,143.01,46.01,0.01,0.00999999999999,0.01,0.00999999999999,2872.01,457.01,1427.01,0.01,5670.01,2.01,0.00999999999999,0.01,254.01,0.01,1268.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,16759.01,399.01,0.01,0.00999999999999,12.01,0.01,3.01
8917603,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,649.01,529.01,0.01,276.01,0.01,233.01,240.01,0.01,8.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,5223.01,23.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,277.01,0.01,0.01,169.01,0.01,51.01,0.00999999999999,0.00999999999999,0.01,416.01,0.01,0.01,182.01,0.01,119.01,0.00999999999999,0.00999999999999,121.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,298.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,135.01,256.01,0.01,1092.01,0.01,0.01,103.01,0.00999999999999,0.00999999999999,0.01,41.01,0.01,0.00999999999999,208.01,0.01,290.01
7699081,0.01,555.01,0.01,0.01,1763.01,0.01,0.01,724.01,0.00999999999999,0.01,0.0100000000002,0.01,0.01,0.01,0.00999999999999,0.01,0.0100000000002,0.00999999999999,0.00999999999999,0.00999999999999,121.01,0.01,0.0100000000002,0.00999999999999,145.01,0.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,0.0100000000002,0.0100000000002,500.01,411.01,0.00999999999999,0.01,484.01,0.01,0.00999999999999,377.01,487.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,2947.01,4690.01,0.00999999999999,36.01,0.01,0.01,52.01,0.00999999999999,0.01,68.01,0.0100000000002,0.01,496.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,1119.01,0.01,0.01,0.01,0.00999999999999,0.01,61032.01,0.00999999999999,0.01,3523.01,5122.01,0.01,0.01,4832.01,0.01
8585163,0.01,0.0100000000002,0.01,0.01,0.00999999999999,0.01,0.01,0.01,869.01,3727.01,0.01,170.01,0.01,0.01,89.01,0.01,5271.01,0.01,0.01,2.01,0.01,116.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,758.01,1646.01,2227.01,0.01,0.00999999999999,421.01,0.01,298.01,0.01,0.00999999999999,1512.01,0.01,0.00999999999999,17.01,0.01,196.01,0.00999999999999,0.01,5891.01,0.01,0.01,0.00999999999999,12889.01,0.00999999999999,501.01,0.01,0.00999999999999,1134.01,17.01,1094.01,0.01,0.01,0.01,0.01,0.00999999999999,31.01,555.01,0.01,10304.01,0.01,33.01,141.01,0.01,0.01,0.0100000000002,1274.01,1106.01,0.00999999999999,0.00999999999999,134.01,0.01
